"AnonID","Q1","Q3","N3","Q5","Q6","Q7","N7","Q9","Q10","N10","N11","N12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AAC","APPS","CAP","ILA","MfP1","PPS","SVCDE","AAC.Grade","APPS.Grade","CAP.Grade","ILA.Grade","MfP1.Grade","PPS.Grade","SVCDE.Grade","School","Gender","Region","ILA.bin","PPS.MfP1","CAP.MfP1","ILA.MfP1","Y1Fs","Y2Fs","CAP.bin","PPS.bin","ILA.grade","Qual","Category","F1","SE_F1","Y1Fs.bin"
"e1dbabba",2.5,0,3.75,5,0,0,0,5,0,0,0,5,5,0,5,5,5,5,0,0,46.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.19265305475269,0.354011101602147,NA
"e1edf722",5,0,5,0,2,0,0,0,2.5,0,2,5,2,2,0,5,5,5,0,0,40.5,NA,NA,38,55,NA,NA,NA,NA,NA,"E","C",NA,NA,NA,3,"M",3,"Pass",NA,"No","No",NA,NA,"Fail",NA,"CD","A-Level","Cat1",-1.2864508904592,0.354889757045529,NA
"e2096f0",5,5,3.75,5,2,2.5,0,5,5,1.25,5,5,5,0,5,5,5,5,5,0,74.5,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,5,"F",3,"Pass",NA,NA,"No",NA,NA,NA,NA,"AB","A-Level","Cat3",-0.088439321150536,0.372127272089879,NA
"e2b5f45",5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",1.52249848321804,0.554727257269886,NA
"e2ff133e",5,5,2.5,5,2,5,0,5,5,2.5,5,0,3,0,5,5,5,0,5,5,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.105370885483443,0.371441031384725,NA
"e36e95fe",5,5,5,5,2,5,5,5,5,3.75,5,5,5,5,5,5,5,5,5,5,95.75,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,"D",NA,NA,NA,2,"M",4,"Fail",NA,NA,"No",NA,NA,NA,NA,"CD","A-Level","Cat3",1.45902482213046,0.543815192281754,NA
"e3ceef33",5,5,5,5,5,5,0,5,5,0,5,5,2,5,0,5,5,5,5,5,82,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,"B",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.433704844619473,0.404368192892005,NA
"e3d1a883",5,5,5,5,5,0,5,5,5,0,2,0,2,2,5,5,5,5,5,5,76,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,"A",NA,NA,2,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.14311647672655,0.369974149636537,NA
"e3eebb25",5,5,2.5,5,2,5,5,0,0,0.63,2,5,2,0,2.5,5,0,5,0,0,51.63,NA,NA,38,60,46,60,NA,NA,NA,"E","B","D","B",NA,1,"F",4,"Pass","Yes","Yes","Yes",1,NA,"Fail","Pass","AB","SQA","Cat1",-1.09586554004203,0.353585539153658,"0-1"
"e43ce964",5,5,5,0,5,5,5,5,0,1.25,0,5,0,2,5,5,5,5,0,0,63.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.580857069391189,0.358064865784909,NA
"e46cc5c3",5,5,3.75,5,2,5,0,5,5,1.25,5,5,5,0,0,5,5,5,0,5,72,NA,NA,71,67,NA,61,NA,NA,NA,"A","B",NA,"B",NA,1,"F",1,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",-0.0545375196539457,0.373556176793506,"0-1"
"e49f67cd",5,5,3.75,0,2,2.5,0,5,5,1.88,2,5,5,0,5,5,5,5,0,0,62.13,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,"A",NA,NA,2,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.55189266715896,0.358610625156488,NA
"e4aba542",5,5,5,5,0,5,0,5,5,3.13,5,5,5,4,5,5,5,5,5,5,87.13,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,"A",NA,NA,3,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.905991199034656,0.457109750325151,NA
"e4c32bec",5,5,2.5,5,5,5,5,5,5,3.75,5,5,5,5,0,5,5,0,0,5,81.25,NA,NA,63,68,NA,NA,NA,NA,NA,"B","B",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",0.584298613166987,0.418583309463148,NA
"e4c4d44f",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,15,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,"C",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-2.45433078583749,0.415815980954428,NA
"e4da42bc",5,5,5,5,2,5,5,5,5,0,5,5,2,5,0,5,5,5,0,0,74,NA,NA,58,60,NA,NA,NA,NA,NA,"C","B",NA,NA,NA,3,"F",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",-0.017633394417244,0.375198324110846,NA
"e4e0dd0e",5,5,5,5,2,5,5,5,5,3.13,5,5,5,2,5,5,5,0,5,0,82.13,68,54,NA,NA,NA,NA,64,"B","C",NA,NA,NA,NA,"B",1,"F",3,NA,NA,NA,NA,NA,0,NA,NA,NA,"Unknown","Unknown",0.496519436790112,0.409999351037322,NA
"e5561de9",2.5,5,5,0,2,0,5,5,5,0,2,5,5,1,5,0,5,0,0,0,52.5,NA,NA,66,91,NA,NA,NA,NA,NA,"B","A",NA,NA,NA,3,"M",1,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",-0.888171258595088,0.354137291885692,NA
"e5a6a611",5,5,5,5,0,5,0,5,5,3.75,5,5,5,5,5,5,5,5,5,5,88.75,NA,NA,85,93,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"F",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",1.10271513342143,0.485606341063214,NA
"e6353dfa",5,5,2.5,5,2,0,0,5,2.5,0,5,5,2,2,2.5,5,5,0,5,5,63.5,NA,NA,50,45,NA,23,NA,NA,NA,"C","D",NA,"F",NA,1,"F",3,"Fail","No","No","No",2,NA,"Pass","Fail","CD","A-Level","Cat1",-0.416662287751716,0.361571657956599,"2-3"
"e6e07df1",5,5,2.5,5,2,0,5,5,5,1.25,5,5,5,5,0,5,5,5,0,5,75.75,NA,NA,72,92,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",0.0842362101074116,0.380238813172481,NA
"e7405838",5,5,5,5,2,5,0,5,2.5,2.5,5,5,5,2,5,5,5,5,0,0,74,NA,NA,70,86,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"F",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat1",0.0499927785591674,0.378457459570338,NA
"e74676f",5,5,5,5,5,5,0,5,5,3.75,5,5,5,5,5,0,0,5,5,0,78.75,NA,NA,59,42,NA,NA,NA,NA,NA,"C","D",NA,NA,NA,2,"M",1,"Fail",NA,"No","No",NA,NA,"Pass",NA,"CD","A-Level","Cat1",0.382011612142896,0.400047727881408,NA
"e75781c7",5,0,5,5,0,5,0,5,5,1.88,5,5,5,5,5,5,5,5,5,0,76.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.300442878131987,0.393788596554471,NA
"e75a13f3",0,5,5,5,0,5,0,0,0,2.5,0,5,0,0,2.5,5,5,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.15958937485572,0.353812781909969,NA
"e7d26d04",5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",1.5871919117008,0.565931868242264,NA
"e7d2ce9a",5,5,3.75,5,2,0,0,5,5,1.25,2,5,5,2,5,5,5,0,0,0,61,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,"C",NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.530391518226898,0.359035467722199,NA
"e80051c6",5,5,1.25,5,2,2.5,5,5,5,0.63,5,5,5,2,0,5,5,5,5,5,78.38,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,"C",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.0799686414068268,0.380011807854373,NA
"e868df68",5,5,3.75,0,5,5,0,5,5,0,5,5,5,2,2.5,5,5,5,0,0,68.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.330503419021683,0.363838672794514,NA
"e92e8786",5,5,2.5,5,2,5,0,5,2.5,0,5,5,2,2,2.5,0,5,0,0,0,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.799016694737403,0.35491930901198,NA
"e97af676",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,NA,NA,93,88,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat2",1.93673452577649,0.62660029640933,NA
"e9b2cc76",5,5,5,5,2,5,0,5,5,2.5,5,5,3,5,0,5,5,5,5,5,82.5,NA,NA,75,76,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",0.685490934206294,0.429521599298748,NA
"e9e83644",5,5,5,5,5,2.5,0,5,0,1.25,1,5,5,2,5,5,5,5,0,0,66.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.393609282495682,0.362147636758257,NA
"ea471cfd",5,5,3.75,0,0,5,0,5,2.5,0.63,2,0,2,5,5,5,5,5,0,0,55.88,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,"D",NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.721290832598395,0.35584394103108,NA
"ea4ab5a4",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,0,5,5,92,NA,NA,79,81,NA,67,NA,NA,NA,"A","A",NA,"B",NA,3,"M",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",1.24694039962498,0.508361363200354,"0-1"
"ea7e6fb7",5,5,2.5,5,0,5,5,5,0,3.75,2,4,5,0,5,5,5,5,5,5,77.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.135117632370195,0.383058931038992,NA
"eaeb1e2a",5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,0,5,92.5,NA,NA,74,81,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat3",1.2206775709737,0.504120051650291,NA
"eb0379a8",5,5,3.75,5,3,5,5,5,5,1.25,5,5,2,2,5,5,5,5,0,5,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.235194223348223,0.389253374303049,NA
"eb134768",0,0,2.5,0,2,0,5,0,2.5,1.25,1,0,0,0,0,5,5,0,0,0,24.25,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,"D",NA,NA,NA,1,"F",4,"Fail",NA,NA,"No",NA,NA,NA,NA,"CD","SQA","Cat3",-1.93239021888224,0.376080609609271,NA
"eb1e4daf",5,5,5,0,0,5,0,5,5,1.25,5,1,5,2,0,5,5,5,5,0,64.25,NA,NA,66,67,NA,NA,NA,NA,NA,"B","B",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat2",-0.279773702145321,0.36532656261352,NA
"eb256ea3",5,5,5,5,0,5,5,5,5,3.75,5,5,5,5,5,5,5,5,5,0,88.75,62,39,NA,NA,NA,NA,NA,"B","E",NA,NA,NA,NA,NA,2,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.909718481393544,0.457617919871335,NA
"eb2ee91a",5,5,3.75,5,2,5,0,5,5,1.25,5,4,5,1,2.5,5,5,5,5,0,74.5,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,"A",NA,NA,5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.0112229842700642,0.375493119906181,NA
"eb83f4ed",5,5,5,0,2,5,0,5,0,0,2,5,5,2,3.75,5,5,5,0,0,59.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.613094037941815,0.357492901650426,NA
"eb8c2e03",5,5,5,5,2,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,94,55,59,NA,NA,NA,NA,66,"C","C",NA,NA,NA,NA,"B",1,"M",3,NA,NA,NA,NA,NA,0,NA,NA,NA,"Unknown","Unknown",1.39526849302989,0.532968210764521,NA
"ebcd80da",5,5,2.5,5,2,0,0,0,2.5,0,0,0,0,0,5,5,5,5,0,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.51654463882832,0.359217932207655,NA
"ebddf016",5,5,5,5,2,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,87,NA,NA,66,80,NA,67,NA,NA,NA,"B","A",NA,"B",NA,2,"F",3,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat2",1.08111709561527,0.482322169831833,"0-1"
"ec0ed08a",5,5,5,5,2,5,0,5,5,1.25,2,5,5,5,5,5,5,5,5,5,85.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.619907219298846,0.422305184275929,NA
"ecb28160",5,5,5,5,0,5,0,5,5,2.5,5,5,5,4,5,5,5,5,5,0,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.484817125253509,0.408918176193568,NA
"ed66f42e",5,0,3.75,5,2,5,0,5,5,2.5,5,5,5,2,5,5,5,5,5,5,80.25,NA,NA,60,84,NA,NA,NA,NA,NA,"B","A",NA,NA,NA,1,"M",1,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",0.397481304195379,0.401311380489859,NA
"edaf1f6d",5,5,2.5,5,0,5,0,5,2.5,0,4,0,0,0,5,5,5,0,5,5,59,NA,NA,54,77,NA,NA,NA,NA,NA,"C","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",-0.645837762730169,0.356949894972238,NA
"edbdbf88",5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,90,NA,NA,80,89,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,4,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",1.31504618081948,0.519533374155426,NA
"ee0f4ca4",5,5,3.75,0,5,0,0,0,2.5,1.25,1,1,0,2,5,5,5,5,0,0,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.21684738185411,0.354192291897385,NA
"ee1066e9",0,5,0,0,0,2.5,0,0,0,1.25,5,0,0,0,2.5,5,0,0,0,0,21.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-2.07892296705872,0.385082841049961,NA
"ee33900b",0,5,5,5,2,0,5,0,5,0,0,0,0,0,0,5,5,5,0,0,42,NA,NA,36,NA,NA,18,NA,NA,NA,"E",NA,NA,"G",NA,1,"F",4,NA,"No","No",NA,NA,NA,"Fail","Fail",NA,"SQA","Cat2",-1.39973568532176,0.356615691422925,NA
"ee9d2f08",5,5,2.5,5,0,0,0,5,5,1.25,5,5,5,5,5,5,5,5,5,5,78.75,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,5,"F",1,"Pass",NA,NA,"No",NA,NA,NA,NA,"AB","Unknown","Unknown",0.247726971007063,0.390093045985562,NA
"ee9fdcd0",5,5,5,5,2,5,0,5,5,2.5,5,5,5,1,5,5,5,5,5,0,80.5,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,"B",NA,5,"F",3,NA,"No",NA,NA,NA,NA,NA,"Pass",NA,"Unknown","Unknown",0.319346203343865,0.395179650238135,NA
"eee8f85c",0,5,3.75,5,0,5,5,0,5,3.75,5,5,5,2,5,5,5,0,5,5,74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.273223757928455,0.39184708239831,NA
"eef7f1e0",5,5,5,5,5,5,0,0,2.5,3.75,5,5,5,2,5,5,5,5,5,0,78.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.265220579457883,0.391289840101412,NA
"ef454fa1",5,5,5,0,0,5,0,0,0,0.63,5,1,3,2,5,0,5,0,0,0,41.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.13727908801121,0.353710388935589,NA
"ef75a518",0,5,2.5,0,2,0,0,5,2.5,0,5,5,5,0,5,5,5,5,5,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.801034766492539,0.354898262694628,NA
"ef78424d",5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,85,NA,NA,62,70,NA,58,NA,NA,NA,"B","A",NA,"C",NA,3,"M",2,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",0.445099019791884,0.405358346340991,"0-1"
"efab2ca6",5,5,5,0,2,5,5,5,2.5,0,5,5,0,2,5,5,5,5,5,5,76.5,NA,NA,75,75,NA,54,NA,NA,NA,"A","A",NA,"C",NA,1,"F",3,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat3",0.0202404614496748,0.37698241511969,"0-1"
"efad392b",5,5,5,5,2,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,0,89.5,NA,NA,72,89,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"F",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat1",0.814172801131417,0.445017604083103,NA
"efae8343",2.5,5,3.75,5,0,5,0,0,2.5,0.63,1,5,2,0,2.5,5,5,5,0,0,49.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.01412088042571,0.353577114544811,NA
"efe054ea",5,5,3.75,5,2,5,0,5,5,3.13,5,5,5,2,5,5,5,5,0,5,80.88,NA,NA,65,NA,77,NA,NA,NA,NA,"B",NA,"A",NA,NA,2,"M",3,NA,NA,"Yes",NA,NA,NA,"Pass",NA,NA,"Unknown","Unknown",0.40448729794315,0.401891861608702,NA
"f04f74fd",5,5,2.5,5,5,5,0,5,2.5,3.75,5,5,5,5,5,5,5,0,5,5,83.75,NA,NA,87,87,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,2,"M",1,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",0.724743237480897,0.434062933427444,NA
"f09b8e11",5,0,5,5,2,5,0,5,2.5,1.25,5,0,2,4,5,0,5,5,5,0,61.75,NA,NA,64,83,60,NA,NA,NA,NA,"B","A","B",NA,NA,2,"M",4,"Pass",NA,"Yes","Yes",NA,NA,"Pass",NA,"AB","SQA","Cat3",-0.41213405118029,0.361683086118585,NA
"f0dd2a65",2.5,5,5,5,0,0,0,5,5,3.75,2,5,5,5,5,5,5,5,5,0,73.25,NA,NA,72,78,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,4,"M",3,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",0.167017229243727,0.384937452220068,NA
"f0f9f5db",5,5,5,0,2,5,5,5,2.5,5,5,5,5,1,5,5,5,5,5,5,85.5,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,"A",NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.753440300239949,0.437487000852306,NA
"f0ffc0e",5,0,5,5,2,5,5,5,2.5,4.38,2,5,5,4,5,5,5,5,5,5,84.88,NA,NA,84,86,NA,75,NA,NA,NA,"A","A",NA,"A",NA,2,"M",3,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat3",0.753691670204336,0.437517378145077,"0-1"
"f12624dd",2.5,0,1.25,0,2,0,5,5,2.5,3.75,0,0,0,2,2.5,5,5,5,0,0,41.5,NA,NA,30,68,NA,42,NA,NA,NA,"E","B",NA,"E",NA,1,"F",4,"Pass","No","No","No",2,NA,"Fail","Fail","AB","SQA","Cat1",-1.28253144043585,0.35484336107765,"2-3"
"f12c809",5,5,5,0,0,0,0,5,5,3.75,5,4,5,0,5,5,5,5,0,5,67.75,NA,NA,71,77,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",-0.120041790497498,0.370860716618712,NA
"f1555d06",5,5,5,5,5,5,0,5,5,1.88,5,5,5,5,5,5,5,5,5,0,86.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.654928843430211,0.426100622344487,NA
"f186c6e3",5,5,5,5,0,0,0,5,2.5,1.25,5,5,5,0,0,0,5,5,0,0,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.747321657314962,0.355509734841995,NA
"f193a2c8",5,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,5,5,5,5,5,98.75,NA,NA,84,88,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",1.63367756324589,0.574016347665784,NA
"f1945d6b",5,5,1.25,5,0,5,0,5,5,5,5,5,5,5,0,0,5,5,5,5,76.25,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,"A",NA,NA,2,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.476784230717323,0.408184561575747,NA
"f1b2e9fe",5,0,2.5,0,2,0,0,5,2.5,0,2,5,5,0,0,5,5,5,5,0,49,NA,NA,NA,55,0,NA,NA,NA,NA,NA,"C","AN",NA,NA,1,"M",3,"Pass",NA,NA,"Yes",NA,NA,NA,NA,"CD","A-Level","Cat3",-1.05119043650171,0.353542815423142,NA
"f22f1445",5,5,5,5,2,5,5,5,2.5,2.5,5,5,5,2,2.5,5,5,5,5,5,86.5,NA,NA,79,73,NA,66,NA,NA,NA,"A","A",NA,"B",NA,1,"M",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","SQA","Cat3",0.681455300247253,0.429064080245928,"0-1"
"f249b2b7",5,5,5,5,0,0,0,5,5,1.25,5,5,5,5,0,5,5,5,5,0,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.0310057264293313,0.377508501270438,NA
"f2851b83",5,5,5,5,0,5,5,5,2.5,5,5,1,5,5,5,5,5,5,5,5,88.5,NA,NA,93,93,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",1.0640785823144,0.479756456825364,NA
"f312b3a3",5,5,5,0,0,5,0,5,2.5,1.25,1,4,5,0,5,5,5,0,0,0,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.738304927034891,0.355622726047913,NA
"f37f7f7a",5,5,2.5,5,5,5,0,5,0,5,2,5,2,5,5,5,5,5,5,5,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.521608268224787,0.412367230782519,NA
"f40030cc",2.5,5,3.75,5,0,0,5,5,5,1.25,0,5,5,2,5,5,5,0,5,0,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.414200374706132,0.361632136332041,NA
"f41ab564",5,5,5,5,2,5,5,5,5,3.13,5,0,0,5,5,5,5,5,5,5,85.13,NA,NA,63,60,NA,61,NA,NA,NA,"B","B",NA,"B",NA,1,"M",3,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat3",0.630075008416842,0.423393346069341,"0-1"
"f49fd9c8",5,5,5,5,0,5,5,5,5,5,5,5,5,2,0,5,5,0,5,5,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.834991896017333,0.44768616231026,NA
