"Start","End","Duration","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"a552c289"
"","","",5,5,5,4,5,5,5,5,5,5,2.5,5,2,0,1.25,5,5,5,0,0,74.75,"f0f728bb"
"","","",5,5,5,5,5,5,5,5,5,2.5,2.5,5,5,5,5,5,5,5,5,5,95,"7b35877d"
"","","",5,5,5,2,0,0,5,0,0,0,5,5,2,5,0,5,5,0,5,5,59,"1f488c0c"
"","","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5,"f0f09914"
"","","",2.5,5,0,3,5,0,2.5,5,0,2.5,0,1,5,5,2.5,5,5,0,0,0,49,"f706427b"
"","","",5,5,5,3,5,2,0,5,5,2.5,5,5,5,2,5,5,5,5,5,5,84.5,"4e322cd1"
"","","",5,2.5,5,4,5,0,5,0,5,0,5,1,2,2,3.75,5,5,5,5,0,65.25,"e0558758"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85969c8d"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92,"5908787c"
"","","",5,5,0,2,5,5,2.5,5,5,2.5,5,5,2,5,0,5,5,5,0,0,69,"563cef66"
"","","",5,5,0,2.5,5,0,0,5,0,2.5,5,0,5,0,1.25,0,5,5,0,0,46.25,"bee73d71"
"","","",5,5,0,2,5,2,0,5,5,5,1.25,5,5,2,5,5,5,0,0,0,62.25,"644767eb"
"","","",2.5,5,5,5,5,2,5,5,5,5,5,5,5,2,2.5,5,5,5,5,5,89,"feb6c2ff"
"","","",5,5,5,4,0,5,5,0,5,5,5,5,2,5,2.5,0,0,0,0,5,63.5,"1386fce1"
"","","",5,5,0,1,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,5,0,72.5,"e651538f"
"","","",5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,95,"39207aae"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fb7741e7"
"","","",5,5,0,4.5,0,2,0,0,0,2.5,0,0,0,0,1.25,5,5,0,0,0,30.25,"d0e76798"
"","","",5,5,0,5,5,0,2.5,5,5,2.5,5,5,5,2,5,5,5,5,5,0,77,"33d8c7f5"
"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8c50ef2"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b097015d"
"","","",5,5,0,3,5,0,0,0,5,5,2.5,0,0,0,0,5,5,5,5,5,55.5,"febdfe44"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"392576d5"
"","","",5,5,5,2,5,2,5,5,5,5,5,5,2,0,5,5,5,5,5,0,81,"ebc81460"
"","","",5,5,5,4.5,5,5,0,5,5,0,2.5,5,2,2,5,5,5,0,0,0,66,"778ea0ab"
"","","",5,5,5,5,5,0,0,5,5,2.5,5,1,2,5,2.5,5,5,5,5,5,78,"857b8b81"
"","","",2.5,5,5,5,0,5,0,5,0,0,5,5,2,2,5,5,5,5,0,0,61.5,"abb98495"
"","","",5,5,0,4,0,0,5,5,5,2.5,5,0,5,1,2.5,5,5,5,0,0,60,"112943a"
"","","",5,5,0,2,5,0,2.5,0,5,0,5,0,2,5,5,5,5,0,0,5,56.5,"4c31e0b9"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4535f908"
"","","",2.5,0,0,1,0,0,5,5,0,2.5,5,5,5,0,0,5,5,0,0,0,41,"fd7dd091"
"","","",5,5,5,4.5,5,0,5,5,5,2.5,1.25,5,5,2,2.5,5,0,5,5,0,72.75,"8bd65284"
"","","",5,5,5,4,5,0,5,5,5,0,5,1,5,0,0,5,5,0,0,0,60,"417e00"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86bc2f96"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a715d922"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"a2ad4e76"
"","","",5,0,0,3.5,5,0,0,0,5,0,5,5,5,0,2.5,5,5,0,0,0,46,"8828cbd5"
"","","",5,5,5,4,5,0,5,5,5,5,2.5,5,5,2,5,5,5,5,0,5,83.5,"4610c66d"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fae277e2"
"","","",5,5,0,5,5,0,0,5,5,5,2.5,5,2,2,5,5,5,0,0,0,61.5,"53dfdde"
"","","",0,5,0,1,0,0,2.5,0,5,2.5,2.5,1,0,1,2.5,5,5,5,0,5,43,"355df426"
"","","",5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"5ee7844f"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"6d5c5417"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,94.5,"4416f370"
"","","",0,2.5,0,3,5,0,2.5,5,5,2.5,5,0,0,0,5,5,0,0,5,0,45.5,"ff8da66b"
"","","",5,5,5,2,5,0,0,5,5,0,5,0,0,0,0,5,5,5,0,0,52,"d01d2904"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"acd1312d"
"","","",5,2.5,0,5,5,0,5,0,0,5,2.5,0,5,5,0,0,5,0,5,0,50,"8b36812c"
"","","",5,5,5,1,5,2,5,5,5,5,5,0,5,2,5,5,5,5,0,0,75,"f0407e87"
"","","",5,5,5,5,5,5,5,5,5,0,5,5,5,4,5,5,5,5,5,5,94,"a228744a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"699c6225"
"","","",5,5,5,4,0,0,5,0,0,2.5,2.5,5,2,0,0,0,0,5,0,0,41,"e82f5f63"
"","","",5,5,5,3,5,5,5,0,5,5,5,5,5,2,5,5,5,5,0,0,80,"a175b54d"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"202445e9"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,5,5,5,5,5,94,"5edd7059"
"","","",5,5,5,4,5,2,0,0,5,5,5,5,5,5,2.5,5,5,5,5,0,78.5,"582f37cf"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95,"11245564"
"","","",5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,87,"b364ff36"
"","","",5,5,5,5,5,0,2.5,0,5,5,5,5,5,5,5,5,5,5,5,5,87.5,"8beae3d6"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6e332fef"
"","","",5,5,5,5,5,5,5,5,5,5,5,0,5,2,0,5,5,5,5,5,87,"93bfa88e"
"","","",5,0,0,3.5,0,0,0,5,0,0,2.5,0,0,0,0,0,0,0,0,0,16,"792a2e3e"
"","","",5,5,5,4,5,2,5,0,5,2.5,5,4,5,4,5,5,5,5,5,0,81.5,"b6d158b"
"","","",5,5,0,5,5,0,5,5,5,0,5,5,2,2,5,5,5,5,0,0,69,"7a9cce49"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38bad849"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,97,"c8f52c96"
"","","",5,5,5,5,5,5,5,5,5,5,5,1,5,2,3.75,5,5,5,0,5,86.75,"314cc7d4"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bfe952b5"
"","","",5,5,5,4,5,2,5,5,5,5,1.25,4,5,5,5,5,5,5,0,0,81.25,"b283e1c4"
"","","",5,5,5,3,5,5,5,0,5,5,5,5,5,2,0,5,5,5,5,0,80,"90262b93"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,0,0,5,82,"6aa188ae"
"","","",5,5,5,3,5,2,5,5,5,5,5,4,5,2,5,5,5,5,5,5,91,"47d42e7d"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,0,5,86.5,"921c94b1"
"","","",0,5,0,5,5,5,5,5,5,5,5,5,5,2,5,0,5,5,5,0,77,"e54a606c"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,5,5,89,"e17db19b"
"","","",5,2.5,0,3,5,0,5,5,5,2.5,5,4,5,1,0,5,0,5,0,0,58,"bf731454"
"","","",5,5,5,5,5,2,5,5,5,5,1.25,5,5,2,2.5,5,5,5,5,0,82.75,"f94a6c9b"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95,"10f23e60"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6d93dfb8"
"","","",5,5,5,4,5,5,0,5,0,0,5,5,5,2,5,5,5,5,0,0,71,"a57e20e6"
"","","",2.5,5,0,5,5,2,0,5,0,2.5,5,5,5,0,5,5,5,5,5,0,67,"98c77c96"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efb5ecf7"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,5,0,88,"52d1c989"
"","","",5,5,5,3,5,5,0,5,5,5,5,1,5,0,3.75,5,5,5,0,5,77.75,"9b5318de"
"","","",2.5,5,0,2.5,5,0,5,5,5,0,0,5,0,2,5,5,5,5,5,0,62,"6f7bdf32"
"","","",5,5,5,2.5,5,2,5,5,5,2.5,1.25,5,5,5,5,5,5,5,0,0,78.25,"2f922c01"
"","","",5,5,5,4,5,0,0,0,5,5,2.5,4,5,4,3.75,5,5,5,5,0,73.25,"665ee048"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92,"18b1c381"
"","","",2.5,0,5,3,5,0,5,5,5,2.5,5,5,5,5,3.75,5,5,5,0,5,76.75,"865db58e"
"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127c567b"
"","","",5,5,5,4,5,0,5,0,5,5,5,5,5,0,2.5,5,5,5,5,0,76.5,"4913c402"
"","","",5,5,0,4,5,2,5,5,5,5,5,5,5,5,0,5,5,0,0,0,71,"89223725"
"","","",5,5,5,5,5,5,0,5,5,0,2.5,5,5,2,0,5,5,5,0,0,69.5,"2340d455"
"","","",5,5,5,3,5,2,0,5,5,5,5,5,5,1,0,5,5,5,5,5,81,"6707dce7"
"","","",5,5,0,5,5,0,5,0,5,2.5,2.5,0,2,0,2.5,5,5,0,0,0,49.5,"11d9c7aa"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"28525eca"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d14dea"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4afd4062"
"","","",5,5,0,3,5,2,0,5,5,2.5,5,0,0,2,3.75,5,0,0,0,0,48.25,"72ba0cc3"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"3407d17f"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,0,5,5,0,5,5,0,5,77,"17186db6"
"","","",2.5,5,0,3.5,5,0,5,0,5,5,3.75,5,5,2,5,5,5,0,0,5,66.75,"73eeec54"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,95,"c496c1e3"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,2.5,5,5,5,0,5,87.5,"af88e371"
"","","",5,0,5,4,5,5,5,5,5,2.5,5,5,5,5,0,5,5,5,5,5,86.5,"14fe02f8"
"","","",5,5,5,3.5,5,5,5,5,5,5,5,0,5,2,2.5,5,5,5,5,0,83,"f2f1a0fd"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4190967"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"881edfd"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7f4fa3b8"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,1,0,5,5,0,0,5,75.5,"9f4fd4e5"
"","","",0,5,0,4,5,2,5,0,5,5,2.5,0,5,2,5,5,5,5,0,0,60.5,"16b3f4ab"
"","","",5,5,0,1.5,5,2,5,5,5,2.5,5,5,2,0,5,5,5,5,5,0,73,"286badef"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,94.5,"79dd87f7"
"","","",5,5,5,5,5,0,5,0,5,5,5,4,2,0,2.5,5,5,0,5,0,68.5,"8267832c"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,0,5,2.5,5,5,5,0,0,82.5,"449ec38b"
"","","",5,5,5,1,0,0,5,0,5,2.5,5,5,5,2,2.5,5,5,5,0,0,63,"698cff7b"
"","","",5,5,5,4,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,0,5,85.5,"13e69f38"
"","","",5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,0,0,5,87.5,"d76425af"
"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"db725182"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321431c5"
"","","",0,5,0,5,5,2,0,5,5,0,5,0,2,2,2.5,5,5,0,5,0,53.5,"ce1602b5"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cdd1e70f"
"","","",5,5,5,4,5,2,5,5,5,2.5,2.5,5,5,5,5,5,5,5,5,0,86,"5ace3645"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d276ebad"
"","","",5,5,5,3.5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,0,0,83,"36ce395d"
"","","",5,5,5,4,5,5,0,0,5,2.5,5,5,5,5,2.5,5,5,5,0,5,79,"7b332fab"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"996876bf"
"","","",5,5,5,5,5,2,5,0,5,0,2.5,4,5,5,5,5,5,5,5,5,83.5,"51971269"
"","","",2.5,5,5,5,5,2,5,5,5,2.5,5,5,5,1,5,5,5,5,5,5,88,"4d6dbd90"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,3.75,5,5,0,0,5,83.25,"21f3dc5f"
"","","",0,5,0,4.5,5,5,2.5,5,5,0,5,5,5,2,5,5,5,5,5,0,74,"e4481a4f"
"","","",5,5,5,2,5,0,5,5,5,2.5,5,5,5,5,0,5,5,5,5,5,84.5,"854278a4"
"","","",5,5,5,3,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,95.5,"9692752a"
"","","",5,2.5,0,3,5,2,5,5,5,5,5,1,2,5,5,5,5,5,5,5,80.5,"c1a645bd"
"Aug 24, 2016 10:22:24 AM","Aug 24, 2016 11:43:41 AM"," 1 hrs 21 min ",5,5,5,5,5,0,5,5,5,5,5,5,5,2,2.5,5,5,5,0,5,84.5,"1a168bdf"
"Sep 15, 2016 7:21:42 AM","Sep 15, 2016 8:51:47 AM"," 1 hrs 30 min ",5,2.5,5,3,5,0,5,5,5,2.5,2.5,5,2,5,2.5,5,5,5,5,0,75,"a7b4d100"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defacb"
"Sep 8, 2016 12:16:12 AM","Sep 8, 2016 1:46:35 AM"," 1 hrs 30 min ",5,0,5,3,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,83,"9d92c73"
"Sep 13, 2016 3:19:56 AM","Sep 13, 2016 4:38:37 AM"," 1 hrs 18 min ",5,5,5,5,0,5,5,0,5,5,5,5,5,2,5,5,5,5,5,5,87,"7fa9465e"
"Sep 8, 2016 9:54:52 AM","Sep 8, 2016 11:21:35 AM"," 1 hrs 26 min ",5,5,0,5,5,0,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,74.5,"593af7d"
"Sep 7, 2016 6:39:46 AM","Sep 7, 2016 8:05:18 AM"," 1 hrs 25 min ",5,5,5,4,5,5,5,5,5,2.5,1.25,5,0,5,5,5,5,5,5,5,87.75,"eaecdae4"
"Sep 19, 2016 5:12:58 AM","Sep 19, 2016 6:08:56 AM","  55 min ",5,5,5,5,5,5,5,5,5,2.5,5,5,5,2,0,5,5,5,5,5,89.5,"4dd8f5d4"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752e1756"
"Sep 9, 2016 9:01:20 AM","Sep 9, 2016 10:19:32 AM"," 1 hrs 18 min ",5,5,0,5,5,0,5,5,5,5,5,5,5,2,0,5,5,5,0,0,72,"334c8a8b"
"Sep 13, 2016 2:52:29 PM","Sep 13, 2016 4:22:59 PM"," 1 hrs 30 min ",5,5,5,5,0,0,5,0,5,2.5,5,1,5,5,5,5,5,5,0,5,73.5,"a0619729"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4a4e258"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d119846"
"Aug 29, 2016 6:39:18 PM","Aug 29, 2016 7:30:21 PM","  51 min ",5,0,5,3.5,5,2,5,0,5,2.5,2.5,5,2,2,3.75,5,5,5,0,5,68.25,"ba13f293"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46e10f7a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"232c079e"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e2bbc4fd"
"Sep 20, 2016 10:56:22 AM","Sep 20, 2016 11:40:52 AM","  44 min ",5,0,5,5,5,5,5,5,5,2.5,2.5,5,2,4,5,5,5,5,5,5,86,"819c35c5"
"Sep 22, 2016 11:20:08 AM","Sep 22, 2016 12:34:11 PM"," 1 hrs 14 min ",2.5,5,0,3,5,2,5,5,5,2.5,5,1,5,0,5,5,5,5,0,0,66,"18c6e166"
"Sep 16, 2016 6:38:35 AM","Sep 16, 2016 7:59:32 AM"," 1 hrs 20 min ",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,94.5,"359706a1"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"426aaacf"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ddf9d495"
"Sep 7, 2016 10:27:16 AM","Sep 7, 2016 11:13:13 AM","  45 min ",5,5,5,5,5,5,5,5,5,2.5,5,5,5,2,5,5,5,5,0,5,89.5,"cb45e233"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65a5f50d"
"Sep 12, 2016 6:54:13 AM","Sep 12, 2016 7:36:05 AM","  41 min ",5,5,0,5,5,2,5,5,5,5,5,5,2,0,5,5,0,5,0,0,69,"123f8d7e"
"Sep 5, 2016 5:49:37 PM","Sep 5, 2016 7:20:09 PM"," 1 hrs 30 min ",5,0,5,3,5,2,0,5,5,0,1.25,5,5,5,5,5,5,5,5,0,71.25,"b136ceba"
"Sep 11, 2016 9:50:54 AM","Sep 11, 2016 11:21:28 AM"," 1 hrs 30 min ",2.5,5,0,0,5,0,0,5,5,0,2.5,0,0,2,5,0,5,0,0,0,37,"847ead9f"
"Sep 16, 2016 6:07:17 PM","Sep 16, 2016 7:36:33 PM"," 1 hrs 29 min ",5,2.5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95.5,"6498bf4b"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cafbc9fa"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e51fad10"
"Sep 18, 2016 7:55:59 AM","Sep 18, 2016 9:26:09 AM"," 1 hrs 30 min ",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"fa93de22"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70ec78b6"
"Sep 14, 2016 4:20:39 PM","Sep 14, 2016 5:50:58 PM"," 1 hrs 30 min ",2.5,5,5,5,5,0,0,5,5,5,2.5,5,5,2,5,5,5,5,0,0,72,"c728ca88"
"Sep 21, 2016 11:12:36 AM","Jun 13, 2017 7:33:27 AM","264 days 20 hrs 20 min ",2.5,5,0,3.5,5,0,5,5,5,2.5,0,1,5,2,0,0,0,0,0,0,41.5,"390f740b"
"Sep 7, 2016 10:05:54 AM","Sep 7, 2016 11:30:37 AM"," 1 hrs 24 min ",5,5,0,3.5,5,2,5,5,5,5,5,5,2,5,5,5,5,5,5,5,87.5,"a5680b99"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4a885e5"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d4f5cdc1"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8219e1d"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2a862143"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e5df7c0c"
"Aug 29, 2016 9:41:45 AM","Aug 29, 2016 11:05:57 AM"," 1 hrs 24 min ",5,5,5,5,0,2,5,5,5,5,5,5,3,5,5,5,5,5,5,0,85,"859b2d7a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78ef175f"
"Sep 14, 2016 2:44:09 PM","Sep 14, 2016 4:01:10 PM"," 1 hrs 17 min ",2.5,5,5,4.5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,0,89,"a828d98"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d7fd0fd9"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79804c37"
"Sep 9, 2016 2:06:56 AM","Sep 9, 2016 3:31:50 AM"," 1 hrs 24 min ",5,5,0,4,0,0,0,0,5,0,2.5,5,0,0,5,5,5,5,0,0,46.5,"d32a78d5"
"Sep 17, 2016 8:17:21 AM","Sep 17, 2016 9:18:54 AM"," 1 hrs 1 min ",5,5,0,1,5,2,5,5,5,5,2.5,5,5,0,5,0,5,5,5,0,70.5,"95c04d32"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f56f1ec5"
"Sep 18, 2016 4:37:42 PM","Sep 18, 2016 5:44:57 PM"," 1 hrs 7 min ",5,5,0,4,5,0,5,5,5,0,5,5,2,0,0,5,5,0,0,0,56,"da62a887"
"Sep 6, 2016 5:56:49 AM","Sep 6, 2016 9:14:27 AM"," 3 hrs 17 min ",5,5,5,5,5,5,0,5,5,0,5,5,5,4,5,5,5,0,5,5,84,"c3ac7de9"
"Sep 9, 2016 6:33:03 AM","Sep 9, 2016 7:42:23 AM"," 1 hrs 9 min ",5,5,0,3,5,0,5,5,5,5,5,5,0,0,5,5,5,5,0,0,68,"6417688f"
"Sep 10, 2016 5:01:44 AM","Sep 10, 2016 6:32:00 AM"," 1 hrs 30 min ",5,5,5,3.5,5,0,5,5,5,5,0,5,5,2,2.5,5,0,5,0,5,73,"85b6505a"
"Sep 20, 2016 1:21:55 PM","Sep 20, 2016 2:27:10 PM"," 1 hrs 5 min ",5,0,5,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,"55b78ef"
"Sep 18, 2016 10:31:23 AM","Sep 18, 2016 12:01:36 PM"," 1 hrs 30 min ",5,5,5,5,0,0,5,5,5,5,5,5,2,5,0,5,0,5,5,5,77,"dd85420"
"Aug 24, 2016 5:27:20 AM","Aug 24, 2016 6:57:34 AM"," 1 hrs 30 min ",5,5,5,5,5,5,5,5,0,5,2.5,5,5,5,5,5,5,5,5,5,92.5,"af1e9386"
"Sep 18, 2016 8:24:03 AM","Sep 18, 2016 9:27:03 AM"," 1 hrs 2 min ",2.5,5,0,3,0,0,0,5,5,0,5,0,0,0,0,0,5,0,0,0,30.5,"76b29830"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84ed6b"
"Sep 5, 2016 4:18:07 PM","Sep 5, 2016 5:45:19 PM"," 1 hrs 27 min ",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95,"dbd22b7d"
"Aug 24, 2016 7:32:52 AM","Aug 24, 2016 8:56:41 AM"," 1 hrs 23 min ",2.5,2.5,0,5,5,0,5,5,5,2.5,5,5,2,2,5,5,5,5,5,0,71.5,"5f4b2ca0"
"Sep 12, 2016 5:24:47 AM","Sep 12, 2016 10:55:45 AM"," 5 hrs 30 min ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9d1bcbbb"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2b7767c4"
