"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Electronics and Electrical Engineering with Management",3,3,"PHYS08016","Physics 1A:  Foundations","21fd1991"
"M","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Electronics and Electrical Engineering with Management",3,3,"SCEE08009","Engineering Mathematics 2A","21fd1991"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mechanical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","edf81aa4"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mechanical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","edf81aa4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"PHYS08035","Mathematics for Physics 1","8c1865ee"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",3,2,"PHYS08016","Physics 1A:  Foundations","1cc43daa"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",3,2,"SCEE08009","Engineering Mathematics 2A","1cc43daa"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Applied Mathematics",1,1,"PHYS08016","Physics 1A:  Foundations","4ec5cb14"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","db5354b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,3,"PHYS08036","Mathematics for Physics 2","25944cf2"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","d0e76798"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08016","Physics 1A:  Foundations","70023872"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08035","Mathematics for Physics 1","70023872"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08036","Mathematics for Physics 2","70023872"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08016","Physics 1A:  Foundations","58d286f0"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08035","Mathematics for Physics 1","58d286f0"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08036","Mathematics for Physics 2","58d286f0"
"M","Azerbaijan","Azerbaijan","OVERSEAS","Overseas/International fee rate","Computational Physics",2,2,"PHYS08016","Physics 1A:  Foundations","af1e9386"
"M","Azerbaijan","Azerbaijan","OVERSEAS","Overseas/International fee rate","Computational Physics",2,2,"PHYS08035","Mathematics for Physics 1","af1e9386"
"M","Azerbaijan","Azerbaijan","OVERSEAS","Overseas/International fee rate","Computational Physics",2,2,"PHYS08036","Mathematics for Physics 2","af1e9386"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,2,"SCEE08009","Engineering Mathematics 2A","aac48a16"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","68a2178"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","e0a4801e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","e0a4801e"
"F","Scotland","China","OVERSEAS","Overseas/International fee rate","Chemical Engineering with Management",3,3,"SCEE08009","Engineering Mathematics 2A","b16a9a07"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","5322971d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","c0ae22e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"PHYS08035","Mathematics for Physics 1","c0ae22e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"PHYS08036","Mathematics for Physics 2","c0ae22e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","c0ae22e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",2,1,"PHYS08016","Physics 1A:  Foundations","e5df7c0c"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",2,1,"PHYS08035","Mathematics for Physics 1","e5df7c0c"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Astrophysics",2,1,"PHYS08036","Mathematics for Physics 2","e5df7c0c"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",3,3,"SCEE08009","Engineering Mathematics 2A","683084f4"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","9b98a3db"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","f337f360"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08016","Physics 1A:  Foundations","6b5c13f4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08035","Mathematics for Physics 1","6b5c13f4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,3,"PHYS08036","Mathematics for Physics 2","6b5c13f4"
"F","Italy","Italy (includes Sardinia, Sicily)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"PHYS08016","Physics 1A:  Foundations","98b28833"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry with Materials Chemistry and Industrial Experience",3,2,"PHYS08016","Physics 1A:  Foundations","d7213bb3"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","a9373a71"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering with Management",3,3,"SCEE08009","Engineering Mathematics 2A","1ec0e3f3"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",3,3,"PHYS08016","Physics 1A:  Foundations","3c317ba5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",3,3,"PHYS08035","Mathematics for Physics 1","3c317ba5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",3,3,"PHYS08036","Mathematics for Physics 2","3c317ba5"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Management",2,2,"SCEE08009","Engineering Mathematics 2A","c35db4fe"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Geology and Physical Geography",3,2,"SCEE08009","Engineering Mathematics 2A","b06236b1"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","a2946bac"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","23f9c7c8"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,2,"PHYS08016","Physics 1A:  Foundations","60e820d4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,2,"PHYS08035","Mathematics for Physics 1","60e820d4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",3,2,"PHYS08036","Mathematics for Physics 2","60e820d4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","4d2460e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,2,"PHYS08016","Physics 1A:  Foundations","6f76766b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,2,"PHYS08035","Mathematics for Physics 1","6f76766b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,2,"PHYS08036","Mathematics for Physics 2","6f76766b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","c7491384"
"M","Italy","Netherlands","SEU","EU/EEA fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","a715d922"
"M","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","b72d254"
"M","Sweden","Sweden","SEU","EU/EEA fee rate","Mathematical Physics",2,2,"PHYS08016","Physics 1A:  Foundations","614b1ceb"
"M","Norway","Norway","SEU","EU/EEA fee rate","Civil Engineering",2,2,"PHYS08016","Physics 1A:  Foundations","51721b45"
"M","Norway","Norway","SEU","EU/EEA fee rate","Civil Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","51721b45"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Electronics and Electrical Engineering",3,2,"SCEE08009","Engineering Mathematics 2A","40d48d98"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08016","Physics 1A:  Foundations","89223725"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08035","Mathematics for Physics 1","89223725"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Astrophysics",3,3,"PHYS08036","Mathematics for Physics 2","89223725"
"M","Wales","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Physics",3,3,"PHYS08016","Physics 1A:  Foundations","f964deb2"
"M","Wales","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Physics",3,3,"PHYS08035","Mathematics for Physics 1","f964deb2"
"M","Wales","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Physics",3,3,"PHYS08036","Mathematics for Physics 2","f964deb2"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",3,3,"PHYS08016","Physics 1A:  Foundations","450e9408"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",3,3,"PHYS08035","Mathematics for Physics 1","450e9408"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Geophysics and Meteorology",3,3,"PHYS08036","Mathematics for Physics 2","450e9408"
"M","Romania","Romania","SEU","EU/EEA fee rate","Electronics and Electrical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","35487d9f"
"M","Romania","Romania","SEU","EU/EEA fee rate","Electronics and Electrical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","35487d9f"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","96ea8b48"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,3,"PHYS08016","Physics 1A:  Foundations","6f82a7e"
"F","Northern Ireland","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,3,"PHYS08036","Mathematics for Physics 2","6f82a7e"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Chemical Engineering with Management",3,3,"SCEE08009","Engineering Mathematics 2A","c4846106"
"M","South Africa","South Africa","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"PHYS08016","Physics 1A:  Foundations","6a0f145c"
"M","South Africa","South Africa","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"PHYS08035","Mathematics for Physics 1","6a0f145c"
"M","South Africa","South Africa","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"PHYS08036","Mathematics for Physics 2","6a0f145c"
"M","Belarus","Belarus","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",3,4,"SCEE08009","Engineering Mathematics 2A","72f1cf8d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Structural Engineering with Architecture",3,3,"SCEE08009","Engineering Mathematics 2A","f4c78680"
"F","Romania","Romania","SEU","EU/EEA fee rate","Artificial Intelligence and Computer Science",3,3,"PHYS08016","Physics 1A:  Foundations","97e227fe"
"M","United Arab Emirates","India","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",3,2,"SCEE08009","Engineering Mathematics 2A","d01d2904"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Theoretical Physics",3,2,"PHYS08016","Physics 1A:  Foundations","50260edc"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Theoretical Physics",3,2,"PHYS08036","Mathematics for Physics 2","50260edc"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,2,"PHYS08016","Physics 1A:  Foundations","644767eb"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",3,3,"PHYS08016","Physics 1A:  Foundations","80758336"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",3,3,"SCEE08009","Engineering Mathematics 2A","80758336"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","a85bc6a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",3,3,"PHYS08016","Physics 1A:  Foundations","1788de33"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","832548f6"
"F","Lithuania","Lithuania","SEU","EU/EEA fee rate","Geophysics and Geology",2,2,"PHYS08041","Algebra and Calculus","41bf8ba7"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",2,2,"PHYS08016","Physics 1A:  Foundations","75f74288"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",2,2,"PHYS08035","Mathematics for Physics 1","75f74288"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics with Year Abroad",2,2,"PHYS08036","Mathematics for Physics 2","75f74288"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics",3,3,"PHYS08016","Physics 1A:  Foundations","62db0605"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics",3,3,"PHYS08035","Mathematics for Physics 1","62db0605"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Physics",3,3,"PHYS08036","Mathematics for Physics 2","62db0605"
"M","Macedonia","Macedonia [The Former Yugoslav Republic of]","OVERSEAS","Overseas/International fee rate","Civil Engineering",3,2,"SCEE08009","Engineering Mathematics 2A","5027df9f"
"M","India","India","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","4d79fdf6"
"M","India","India","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","4d79fdf6"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Chemical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","14531f0f"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Physics",3,4,"PHYS08041","Algebra and Calculus","6c50ebfa"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,2,"PHYS08036","Mathematics for Physics 2","1ed3dc59"
"M","Lithuania","Lithuania","SEU","EU/EEA fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","ff8da66b"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Theoretical Physics",3,4,"PHYS08041","Algebra and Calculus","ca2a9a98"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","4f219a80"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","4f219a80"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"PHYS08016","Physics 1A:  Foundations","4de444b4"
"M","Macedonia","Macedonia [The Former Yugoslav Republic of]","OVERSEAS","Overseas/International fee rate","Civil Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","6e088c8c"
"M","Macedonia","Macedonia [The Former Yugoslav Republic of]","OVERSEAS","Overseas/International fee rate","Civil Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","6e088c8c"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Ordinary Sciences",3,3,"PHYS08016","Physics 1A:  Foundations","a7362fc0"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Ordinary Sciences",3,3,"PHYS08035","Mathematics for Physics 1","a7362fc0"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Ordinary Sciences",3,3,"PHYS08036","Mathematics for Physics 2","a7362fc0"
"M","Slovakia","Slovakia","SEU","EU/EEA fee rate","Electronics and Electrical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","d8a2590b"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"PHYS08035","Mathematics for Physics 1","7b3e6d39"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"PHYS08016","Physics 1A:  Foundations","565948fe"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",3,3,"SCEE08009","Engineering Mathematics 2A","565948fe"
"M","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",3,4,"SCEE08009","Engineering Mathematics 2A","8320e713"
"M","Turkey","Korea (South) [Korea, Republic of]","OVERSEAS","Overseas/International fee rate","Chemical Engineering",2,3,"SCEE08009","Engineering Mathematics 2A","6a549cb3"
"M","France","United Kingdom","SEU","EU/EEA fee rate","Chemical Engineering",2,2,"SCEE08009","Engineering Mathematics 2A","84e6bb38"
